time/steps,time/epochs,time/steps_per_second,train/outer_loss,train/pre_adapt_support_accuracy,train/post_adapt_support_accuracy,train/post_adapt_query_accuracy,valid/outer_loss,valid/pre_adapt_support_accuracy,valid/post_adapt_support_accuracy,valid/post_adapt_query_accuracy,step
39000,6,12.618306096233814,0.5440248480439186,0.6770833369344473,0.9684374974668026,0.9302083361148834,0.5899601459503174,0.6437500014901161,0.9784722179174423,0.9201388865709305,39000
39200,6,13.433896838160853,0.5329106763005257,0.6760069500654936,0.9698263864219189,0.9349305564165116,0.6218885362148285,0.5750000029802322,0.9597222179174423,0.9388888865709305,39250
39500,6,12.836627951460619,0.4938058024644852,0.6673611139506102,0.9702083310484886,0.9386805559694767,0.8009520053863526,0.6187500074505806,0.9583333283662796,0.9006944477558136,39500
39700,6,12.35205772310178,0.5555852201581001,0.6742361155897378,0.9669791653752327,0.9311458359658719,0.5486504554748535,0.5826388955116272,0.9770833313465118,0.9222222179174423,39750
40000,6,12.577640082159563,0.5320116183161736,0.6780902803689242,0.9684374992549419,0.9341666679084301,0.5572567224502564,0.6333333373069763,0.9541666686534882,0.9340277850627899,40000
40200,6,13.279141645815429,0.513717717975378,0.6806597266718746,0.9676388864219189,0.9363194453716278,0.5348330855369567,0.6263888940215111,0.9423611164093018,0.9340277820825577,40250
40500,6,13.276946171709879,0.5455103290081024,0.6723611161857843,0.9682638862729073,0.9338541686534881,0.48783414363861083,0.6347222268581391,0.9680555552244187,0.933333334326744,40500
40700,6,13.481590942570367,0.5344774368405342,0.679930560812354,0.9705208316445351,0.9333680567145347,0.5465447306632996,0.5986111119389534,0.9784722238779068,0.9368055522441864,40750
41000,6,13.488401619339873,0.5348237362504006,0.6796180590987205,0.9694444423913956,0.9329513908922672,0.5836087107658386,0.6069444507360459,0.9618055552244187,0.9236111074686051,41000
41200,6,12.923450742620895,0.5525555852055549,0.6787500048428774,0.9635763883590698,0.9284375014901162,0.5811258554458618,0.605555559694767,0.9604166716337204,0.9354166686534882,41250
41500,6,13.145269110132604,0.540673282891512,0.6638541712984443,0.9672222219407558,0.9335416696965695,0.5389307320117951,0.6062500059604645,0.964583334326744,0.9326388955116272,41500
41700,6,13.46905586674398,0.5229953198134899,0.6707291709631682,0.9688541649281979,0.9291319450736046,0.5130822837352753,0.5833333402872085,0.9666666686534882,0.9305555522441864,41750
42000,6,13.273415096158987,0.5309277410805225,0.6660763921588659,0.9632986089587212,0.9325000004470348,0.6171604335308075,0.5881944432854652,0.9534722238779068,0.9159722208976746,42000
42200,6,13.227444080412994,0.555804842710495,0.664826393276453,0.9659027761220932,0.9327083358168602,0.6059027075767517,0.6062500059604645,0.9569444477558136,0.9055555611848831,42250
42500,6,12.868140116341767,0.5234278509020805,0.6755208358168602,0.9648958317935467,0.9369097219407558,0.5366141557693481,0.5826388970017433,0.9722222179174423,0.9458333402872086,42500
42700,6,13.293382546343842,0.5439984020590782,0.6801388917863369,0.9654513889551163,0.9321875001490116,0.7144883155822754,0.6159722298383713,0.9479166686534881,0.9138888925313949,42750
43000,6,12.842196853424419,0.5310815781354904,0.6753125028312206,0.969513887912035,0.9339930577576161,0.5819582223892212,0.6493055626749993,0.9638888865709305,0.9180555611848831,43000
43200,6,12.928368743368873,0.5190867829322815,0.6678472263738513,0.9658680541813374,0.9379166671633721,0.7097509741783142,0.6027777880430222,0.9645833283662796,0.9048611134290695,43250
43500,6,13.252296914106886,0.5646615843474865,0.6750694493949413,0.9665972211956978,0.9277430585026741,0.4541431725025177,0.5979166746139526,0.9638888835906982,0.9437499970197678,43500
43700,6,12.843892576128155,0.519141966253519,0.6784375038743019,0.9674652758240699,0.9329861131310463,0.4982371151447296,0.6027777850627899,0.9625,0.934722226858139,43750
44000,7,13.42954130618214,0.4929266160726547,0.6691666699200869,0.9680555531382561,0.9389930556714535,0.5427709877490997,0.6402777805924416,0.9611111074686051,0.9277777731418609,44000
44200,7,13.367480297542242,0.5587056973576545,0.676909725740552,0.9657638873159885,0.9303125002980233,0.49365135431289675,0.5979166701436043,0.9701388865709305,0.9326388955116272,44250
44500,7,13.726791327705385,0.5177881732583046,0.6726041696965694,0.9638194428384304,0.9340625013411045,0.6783118367195129,0.6069444477558136,0.9416666686534881,0.9152777791023254,44500
44700,7,13.278679203397779,0.529137723594904,0.6816319487988949,0.967812497317791,0.9349305567145347,0.5737475633621216,0.6284722253680229,0.957638892531395,0.9312499970197677,44750
45000,7,12.573190283540864,0.5357967337965965,0.6851041699945927,0.9701041647791863,0.9336111126840114,0.5790750741958618,0.6097222208976746,0.9659722208976745,0.9215277850627899,45000
45200,7,12.731651298728579,0.5568166950345039,0.6724652817100286,0.968611109405756,0.927361112833023,0.772943764925003,0.6965277880430222,0.9486111134290696,0.9159722268581391,45250
45500,7,13.082948710354621,0.5201641058921814,0.6721875046193599,0.9700347198545933,0.934166667163372,0.6641612410545349,0.5854166686534882,0.9652777701616287,0.9145833432674408,45500
45700,7,13.025641573492772,0.539254387319088,0.6746527805179358,0.9683680540323257,0.9340277792513371,0.613517415523529,0.6166666775941849,0.95625,0.9340277820825577,45750
46000,7,11.980699047400654,0.5223074975609779,0.677847224920988,0.9677083319425583,0.9333680561184883,0.727441918849945,0.6402777761220932,0.973611107468605,0.9069444507360458,46000
46200,7,12.979840185618686,0.5406847679615021,0.6731597270071507,0.9682986091077328,0.9309722243249416,0.5520731151103974,0.6548611104488373,0.9631944388151169,0.9347222238779068,46250
46500,7,13.072668953480287,0.5430995383858681,0.6731250058114528,0.9671527773141861,0.9302430580556392,0.6057288229465485,0.5916666686534882,0.9375000029802323,0.9208333343267441,46500
46700,7,12.859005127286952,0.5498484951257706,0.6695486149936914,0.9650347198545933,0.9322916685044765,0.5501280397176742,0.5944444507360458,0.9583333313465119,0.9333333373069763,46750
47000,7,12.349585719684429,0.49135707020759584,0.6755208363384009,0.9671527759730816,0.9391319458186627,0.6542697548866272,0.5993055567145348,0.9527777791023254,0.9263888895511627,47000
47200,7,12.609176157385264,0.5201280508935452,0.6726736158877611,0.9690624983608722,0.9367361126840115,0.5798506498336792,0.6270833373069763,0.9388888895511627,0.926388892531395,47250
47500,7,12.912143908558848,0.5255392774939537,0.6695486158132553,0.9662499983608722,0.9322569464147091,0.5218017101287842,0.5736111178994179,0.9708333253860474,0.9354166656732559,47500
47700,7,12.947504668203338,0.5648719358444214,0.6694791707396507,0.9659722211956978,0.9299305579066277,0.5181791484355927,0.6229166746139526,0.9506944447755814,0.9361111164093018,47750
48000,7,12.978065811785395,0.5369670766592026,0.6768402803689242,0.9695486097037792,0.9319097237288951,0.5509321928024292,0.6166666716337204,0.9486111134290696,0.925,48000
48200,7,12.876340098376213,0.5429811590909958,0.6750347253680229,0.9687499971687794,0.9329513898491859,0.5650986015796662,0.6097222298383713,0.9597222238779068,0.926388892531395,48250
48500,7,13.168310425095562,0.5145660150051117,0.6685763923078776,0.970104165673256,0.935590278506279,0.6710699319839477,0.6173611178994178,0.9562499970197678,0.9125,48500
48700,7,12.689510870543545,0.5143803177773952,0.6769097272306681,0.9679513874650002,0.9355208347737789,0.718328309059143,0.6312500029802323,0.9680555522441864,0.901388892531395,48750
49000,7,13.064547518489013,0.5552072530984878,0.6840625044703483,0.9679166641831398,0.9305555573105813,0.6912602126598358,0.6354166701436043,0.9666666716337204,0.9180555522441864,49000
49200,7,12.944225725996837,0.5374766629934311,0.6698263937979937,0.9693749989569187,0.9345138910412788,0.646205735206604,0.6486111208796501,0.9743055552244186,0.9069444507360458,49250
49500,7,12.88587502928221,0.5181574347615242,0.6755208380520343,0.9704166629910469,0.9339236137270928,0.5742881953716278,0.6270833298563957,0.9715277701616287,0.9138888955116272,49500
49700,7,12.537463943952451,0.5378519648313522,0.6814236154407263,0.9730902755260468,0.9352430589497089,0.49175634384155276,0.618055559694767,0.964583334326744,0.9444444447755813,49750
50000,7,12.763420849140514,0.5288937944173813,0.67190972648561,0.9698263864219189,0.9313888907432556,0.6442448377609253,0.6229166775941849,0.9750000029802323,0.9118055552244186,50000
50200,8,12.895486734598881,0.5236686420440674,0.678263893276453,0.9651041647791863,0.9347569455206394,0.6031625151634217,0.6201388850808144,0.9749999970197678,0.9333333283662796,50250
50500,8,12.726999580318616,0.5211666294932366,0.6691319505125284,0.9692361092567444,0.9339236126840115,0.4875145792961121,0.5833333432674408,0.9513888835906983,0.9319444417953491,50500
50700,8,12.611525280787557,0.5065036368370056,0.6811458379775286,0.9691666655242444,0.9373611119389534,0.7165603458881378,0.6166666731238365,0.9722222238779068,0.9097222238779068,50750
51000,8,13.211800716352771,0.5193038800358772,0.6739236164838076,0.9687499983608723,0.9351041689515114,0.5041236639022827,0.6354166701436043,0.9562499940395355,0.932638892531395,51000
51200,8,12.626090704992935,0.5168119385838509,0.6740277826040983,0.9667013868689537,0.9350000011920929,0.4517376124858856,0.6625000059604644,0.9520833283662796,0.9513888955116272,51250
51500,8,12.782755684965396,0.5114826506376267,0.6804513927549124,0.968229165226221,0.9380902794003486,0.5246447741985321,0.6131944462656975,0.95,0.9534722179174423,51500
51700,8,13.102616950264865,0.5285158905386925,0.6718402830883861,0.9676736095547676,0.9358680579066276,0.6705471068620682,0.591666667163372,0.9673611104488373,0.9013888955116272,51750
52000,8,12.693861298353516,0.5274673736095429,0.6798611154407262,0.9674652752280235,0.9340277792513371,0.527088326215744,0.6062500029802322,0.9534722208976746,0.9388888895511627,52000
52200,8,12.88669535310381,0.5237763518095017,0.6805555622279644,0.9611458317935466,0.93440972417593,0.6071370482444763,0.5916666641831398,0.9791666656732559,0.9145833432674408,52250
52500,8,12.743592646343659,0.5137871995568275,0.6700000020861626,0.9698611088097095,0.9347222246229648,0.712087619304657,0.6173611164093018,0.9576388865709304,0.9097222208976745,52500
52700,8,12.656109749787776,0.521118745803833,0.6758333387970924,0.9706944414973259,0.9337847232818604,0.5315755248069763,0.5958333387970924,0.9451388865709305,0.9263888955116272,52750
53000,8,12.426978644774726,0.5117741298675537,0.6731250036507845,0.9647916652262211,0.936006947606802,0.5163166999816895,0.6256944477558136,0.9590277791023254,0.9388888865709305,53000
53200,8,12.318988391237633,0.5529315739870071,0.6788541692495346,0.9683333316445351,0.9327777799963951,0.5334158420562745,0.5784722298383713,0.9437499940395355,0.9319444417953491,53250
53500,8,13.080036850972046,0.5269531747698784,0.6690277821570635,0.9699999985098838,0.9326041670143604,0.6526437222957611,0.6173611268401146,0.9743055522441864,0.9270833373069763,53500
53700,8,12.761813094003902,0.51059469550848,0.6619444491714239,0.9695486092567444,0.9359722247719765,0.5559503674507141,0.6090277850627899,0.9687499970197677,0.9416666597127914,53750
54000,8,13.178943284346136,0.5086665767431259,0.6600694493204355,0.9711805549263954,0.9363888892531395,0.590205866098404,0.5770833343267441,0.9604166656732559,0.9166666656732559,54000
54200,8,12.694191312112588,0.5196570217609405,0.6736805597692728,0.9657291647791862,0.9315625013411045,0.5237985372543335,0.6291666701436043,0.9652777820825577,0.9451388955116272,54250
54500,8,12.566387828325144,0.536540812253952,0.6778125044703484,0.9705208316445351,0.9314930582046509,0.5721796810626983,0.6451388895511627,0.9673611134290695,0.9437499970197678,54500
54700,8,12.68113717187177,0.51957316249609,0.6786805598065258,0.9679861095547676,0.936284723430872,0.4885927736759186,0.6069444462656974,0.9458333343267441,0.93125,54750
55000,8,12.860943477153272,0.5368584635853767,0.678090283125639,0.9732638865709304,0.9341319474577904,0.5119761526584625,0.5958333358168602,0.9812499940395355,0.9340277791023255,55000
55200,8,13.13354548181322,0.5240546551346779,0.6715625039488077,0.9730208307504654,0.9340972232818604,0.5350913524627685,0.5715277820825577,0.9798611134290696,0.9256944447755814,55250
55500,8,12.86113355837357,0.5590174925327301,0.6677083387970925,0.9656249986588955,0.929375002682209,0.5994827926158905,0.5777777820825577,0.9597222208976746,0.9215277791023254,55500
55700,8,12.744886765907923,0.5147099208831787,0.6757638937234879,0.9687152762711048,0.9354861125349998,0.5774670720100403,0.5513888955116272,0.9590277791023254,0.9256944477558136,55750
56000,8,12.77256906812743,0.5175210624933243,0.6707986158505083,0.9687500001490116,0.9341666699945926,0.4926706314086914,0.5819444462656975,0.957638892531395,0.9375,56000
56200,8,12.676582436770909,0.5064512264728546,0.6727083377540112,0.9691666656732559,0.9376041682064533,0.53062145113945,0.5965277835726738,0.957638892531395,0.9395833373069763,56250
56500,9,12.655877563711947,0.5131916561722756,0.6750000034272671,0.9697222204506397,0.9396527791023255,0.5765357613563538,0.5819444447755814,0.9729166686534881,0.9250000059604645,56500
56700,9,12.807389810765141,0.5165871870517731,0.6763541708886623,0.9661111102998257,0.9357986111938953,0.766184252500534,0.5750000104308128,0.9673611104488373,0.9138888865709305,56750
57000,9,12.987462897532629,0.5463537535071373,0.6736458395421505,0.9699999982118607,0.9289583346247673,0.6273077726364136,0.5965277791023255,0.9652777731418609,0.9291666626930237,57000
57200,9,13.357511840875349,0.5392344844341278,0.6750000055879355,0.9632291659712792,0.9335069455206394,0.6492781817913056,0.6027777835726738,0.9597222208976746,0.9152777820825577,57250
57500,9,12.75531125630284,0.5195341673493385,0.6652777824550867,0.9681249985098839,0.9359027789533139,0.523086541891098,0.6208333373069763,0.9652777791023255,0.9270833373069763,57500
57700,9,12.68605546652839,0.47812383860349655,0.6788194489479065,0.9677430541813373,0.940625002682209,0.5907526850700379,0.6090277805924416,0.964583334326744,0.9354166626930237,57750
58000,9,12.680062198543471,0.5337014836072922,0.6714583382755518,0.9688194437325001,0.9339930558204651,0.6390039205551148,0.6000000044703484,0.9638888895511627,0.9243055582046509,58000
58200,9,12.466540213076787,0.5446202480792999,0.6641319489479065,0.9720486085116863,0.9308333352208138,0.5406100213527679,0.5590277865529061,0.9631944417953491,0.9291666686534882,58250
58500,9,12.650191664863828,0.5025613625347615,0.6712500035017729,0.9662847205996513,0.9382986129820347,0.6670276403427124,0.5937500014901161,0.9694444358348846,0.9111111164093018,58500
58700,9,12.705454328232193,0.5247123405337334,0.6782291708886623,0.9694097211956978,0.9349305562674999,0.5003445684909821,0.6118055641651153,0.9569444447755814,0.92777778506279,58750
59000,9,12.817167917390814,0.5324197465181351,0.6763888949900866,0.9669791650772095,0.9337847241759301,0.5345339953899384,0.6333333417773247,0.9569444447755814,0.9222222238779068,59000
59200,9,12.597745215103524,0.49389186918735506,0.6721180602163076,0.9701736088097096,0.9390277796983719,0.6400895357131958,0.5819444462656975,0.9465277791023254,0.9270833373069763,59250
59500,9,12.82971059965312,0.5133833926916123,0.6870138930529356,0.9703472208976746,0.9347569474577904,0.5988706409931183,0.6354166671633721,0.9465277761220932,0.9215277880430222,59500
59700,9,13.159819125529081,0.5114677846431732,0.6816319502145052,0.9682986092567444,0.9351736125349999,0.5899155616760254,0.6034722372889518,0.96875,0.9159722268581391,59750
60000,9,12.123594936288825,0.5173003496229649,0.6790625043585896,0.9671874994039535,0.937013891339302,0.5636238574981689,0.5972222268581391,0.9548611104488373,0.9381944477558136,60000
60200,9,12.33140763870336,0.5377434769272804,0.6805208368599415,0.9647569423913955,0.9320833356678486,0.5044327318668366,0.6256944477558136,0.9694444417953492,0.9375000089406967,60250
60500,9,12.621955241710078,0.5143745343387127,0.6699652826040983,0.9689930537343026,0.9359027783572674,0.7250635743141174,0.6305555582046509,0.95625,0.9180555522441864,60500
60700,9,12.950330221835983,0.5005255757272243,0.6732986156642436,0.9713541647791862,0.9380555570125579,0.5241525530815124,0.6125000059604645,0.9659722238779068,0.9409722328186035,60750
61000,9,12.463187751921856,0.5293456718325615,0.6704166711866856,0.9730902759730816,0.9359375020861626,0.6390322804450989,0.6458333373069763,0.9680555522441864,0.9243055611848832,61000
61200,9,12.528826309703641,0.5158944287896157,0.6680555614084005,0.9676388880610466,0.9350000010430812,0.5857657492160797,0.6222222298383713,0.9826388895511627,0.9215277850627899,61250
61500,9,12.958087641052263,0.5475834441184998,0.6719097256660461,0.9679166649281978,0.9268055586516857,0.49381844997406005,0.6541666716337204,0.9638888895511627,0.9430555522441864,61500
61700,9,12.84803741920322,0.5179077762365342,0.666493059694767,0.9671180538833142,0.9380902779102326,0.48875352144241335,0.599305559694767,0.9701388895511627,0.9430555611848831,61750
62000,9,13.044279288317888,0.5176822349429131,0.6775347273796797,0.9696180540323257,0.9369097235798836,0.526428496837616,0.7027777850627899,0.9722222208976745,0.9333333402872086,62000
62200,9,12.808703961520727,0.5272487953305245,0.6766319490224123,0.969618055075407,0.9357291676104069,0.5943689048290253,0.6500000089406968,0.9666666686534882,0.9250000029802322,62250
62500,9,12.857579338527636,0.5186014825105667,0.677986117452383,0.9692013868689537,0.9346527808904648,0.6684093415737152,0.6527777835726738,0.9722222208976745,0.9090277791023255,62500
62700,10,12.583823823874278,0.5260114493966103,0.6753125045448541,0.9676736107468605,0.9363194470107555,0.526913583278656,0.6263888910412788,0.9604166686534882,0.9291666626930237,62750
63000,10,12.780838493266032,0.5239384524524212,0.6734375027939677,0.9692013868689537,0.9332986126840115,0.621636587381363,0.5888888910412788,0.9437499970197678,0.9340277761220932,63000
63200,10,12.55688058200306,0.5330612900853157,0.6715277832746506,0.9658680516481399,0.9328819482028484,0.6205976605415344,0.6180555552244187,0.9645833283662796,0.9145833402872086,63250
63500,10,13.56412141796434,0.49990847781300546,0.6719791712611913,0.9675694431364537,0.9381597238779068,0.584156620502472,0.6270833373069763,0.9708333283662796,0.9291666716337204,63500
63700,10,12.809931136798072,0.5258629587292671,0.6746180592477322,0.9684722208976746,0.9365625022351742,0.641726291179657,0.6006944477558136,0.9673611044883728,0.9354166686534882,63750
64000,10,13.032950061659657,0.49336264938116076,0.6702430591732264,0.9701388874650001,0.9389236125349999,0.6002449750900268,0.61527778506279,0.9631944388151169,0.9263888895511627,64000
64200,10,12.95307460356088,0.5184505824744702,0.6756597273796797,0.9705208307504654,0.9355208358168602,0.7525788486003876,0.6013888910412788,0.9576388865709304,0.9076388865709305,64250
64500,10,12.687208210067517,0.5159515678882599,0.6707291704416275,0.9704861102998257,0.9346875020861626,0.6531747221946717,0.5645833373069763,0.973611107468605,0.9236111134290695,64500
64700,10,13.004024847730774,0.5167307418584823,0.6775000052154064,0.9672222223877907,0.9366319471597672,0.6147514224052429,0.655555559694767,0.9541666597127915,0.9270833373069763,64750
65000,10,11.717974768899676,0.5359419479966163,0.6714236166328191,0.9660069437325001,0.9321527798473835,0.5161031067371369,0.6229166656732559,0.9541666656732559,0.9409722268581391,65000
65200,10,11.628903288140455,0.4948834031820297,0.6657986157014966,0.9704861083626747,0.9385069452226162,0.5663984715938568,0.611805559694767,0.9652777791023255,0.9284722238779068,65250
65500,10,12.362793330152174,0.5282576754689217,0.6737500050663948,0.9685763867199421,0.9354166677594185,0.5660131514072418,0.6493055582046509,0.9652777820825577,0.9340277820825577,65500
65700,10,12.292503209696342,0.5195390704274178,0.6840625046938658,0.9674652762711048,0.9355902802944184,0.6047467231750489,0.596527773886919,0.9611111134290695,0.9284722208976746,65750
66000,10,12.27644599407975,0.4911407768726349,0.670520838573575,0.9720486095547676,0.9420833347737789,0.5232381641864776,0.6090277820825577,0.9631944417953491,0.9319444447755814,66000
66200,10,12.531770845720283,0.5196909034252166,0.6753819482773542,0.9705902749300003,0.9337847244739532,0.6981359481811523,0.6319444477558136,0.964583334326744,0.9166666656732559,66250
66500,10,12.457425734516807,0.513870650678873,0.6788888937234878,0.9670138868689537,0.9377083341777325,0.4374366343021393,0.592361119389534,0.9604166626930237,0.9388888865709305,66500
66700,10,12.533510291838995,0.5051440113782882,0.675937504246831,0.9690972189605236,0.9384375020861626,0.6313534736633301,0.6208333417773246,0.9548611104488373,0.9270833402872085,66750
67000,10,12.438212674758827,0.520329256951809,0.6726736150681972,0.9684374970197678,0.9330902773141861,0.5785081624984741,0.6076388925313949,0.9722222208976745,0.9333333313465119,67000
67200,10,12.29151724646832,0.5220297153294087,0.6695486156642437,0.970833330154419,0.9332986126840115,0.5783295273780823,0.5701388984918594,0.9687499940395355,0.9291666686534882,67250
67500,10,12.248015134576043,0.5178818047046662,0.6714236139506101,0.9707291646301747,0.9355902802944184,0.5441520273685455,0.6062500044703484,0.96875,0.9340277850627899,67500
67700,10,12.373572071880583,0.5110275499522686,0.6740972270816564,0.9653472198545933,0.9361111122369766,0.5493552446365356,0.6298611178994179,0.9618055552244187,0.9458333373069763,67750
68000,10,12.447407653176374,0.5075764927268028,0.6694097249954939,0.966319442987442,0.9384027782082558,0.44971839189529417,0.6062500044703484,0.9493055611848831,0.9506944388151168,68000
68200,10,12.53805722565579,0.5233991514146328,0.6710069494694472,0.9689930534362793,0.9345486126840115,0.4982499599456787,0.5722222253680229,0.9784722179174423,0.9291666775941849,68250
68500,10,12.439927719589592,0.5221832737326622,0.6804166711121797,0.965729164481163,0.9347569462656975,0.5988452792167663,0.5666666761040687,0.9409722179174423,0.9187499940395355,68500
68700,10,12.559005305450809,0.5323350170254707,0.6842013944685459,0.9688888873159885,0.9332986126840115,0.47877734899520874,0.5972222238779068,0.9708333313465118,0.9402777850627899,68750
69000,11,12.395180178842335,0.4715931683778763,0.6657291695475578,0.9693055537343025,0.9402777789533139,0.5689103007316589,0.6645833283662796,0.9666666686534882,0.9250000029802322,69000
69200,11,12.460143946119041,0.5032588644325733,0.6771527805924415,0.969895830899477,0.9398611111938954,0.5336568772792816,0.6125000029802322,0.9687499970197677,0.9326388984918594,69250
69500,11,12.366571811065805,0.4967011180520058,0.6740972262620926,0.9716666641831398,0.9367361125349999,0.7460161685943604,0.617361119389534,0.9708333343267441,0.8979166686534882,69500
69700,11,12.470734624370134,0.5339539799094201,0.6753125040233136,0.9653124988079071,0.9313194450736045,0.47065881490707395,0.584722226858139,0.9541666686534882,0.9451388865709305,69750
70000,11,12.571853169359573,0.5396355956792831,0.6803125037997961,0.9689236104488372,0.9303472232818604,0.6423387408256531,0.6236111164093018,0.9687500029802323,0.9284722238779068,70000
70200,11,12.473854833530122,0.5155209439992905,0.6652083371579647,0.9674652764201164,0.9362152796983719,0.6551835119724274,0.5909722223877907,0.9673611134290695,0.9166666686534881,70250
70500,11,12.523311182652632,0.5309910967946052,0.6772222270816565,0.9693402756750583,0.9332986132800579,0.5519606232643127,0.5923611164093018,0.9631944417953491,0.9298611164093018,70500
70700,11,12.321634572858487,0.5176611053943634,0.6734027822688222,0.9669444435834884,0.9390625017881393,0.5284540832042695,0.6090277791023254,0.9409722268581391,0.9374999970197677,70750
71000,11,12.381105429190582,0.508949912339449,0.6753819476813078,0.974583330899477,0.9368402799963951,0.7430177211761475,0.6263888940215111,0.971527773141861,0.9104166626930237,71000
71200,11,12.417342507685005,0.5256020981073379,0.6727777823060751,0.9645486091077328,0.9331597235798835,0.5892505466938018,0.6145833358168602,0.9631944447755814,0.9208333373069764,71250
71500,11,12.684466374689036,0.5042278066277504,0.671493060812354,0.965798610150814,0.9363194452226162,0.5835260927677155,0.5881944507360458,0.9631944388151169,0.9291666746139526,71500
71700,11,12.44699763171042,0.5108236345648766,0.668229171037674,0.9719791641831398,0.9360069461166859,0.5025040328502655,0.6076388925313949,0.9624999970197677,0.9409722298383713,71750
72000,11,12.484709274401045,0.5020348644256591,0.67468750461936,0.9711111089587212,0.9380208359658718,0.49849010705947877,0.6097222283482552,0.9701388835906982,0.9451388835906982,72000
72200,11,12.66158501170191,0.48817456036806106,0.6739583372324706,0.9663541661202908,0.9398958341777325,0.7354891419410705,0.5729166701436043,0.9597222179174423,0.9062500029802323,72250
72500,11,12.594973072163635,0.5089239194989205,0.6640625045448542,0.9675347204506397,0.9360069450736046,0.6563260316848755,0.5777777761220932,0.9652777791023255,0.9111111164093018,72500
72700,11,12.47584801508891,0.5266354933381081,0.6685416726022959,0.9697916655242443,0.931770835518837,0.5473548650741578,0.5833333373069763,0.9479166686534881,0.9340277791023255,72750
73000,11,12.328123829350336,0.5320368009805679,0.6698263934999704,0.9715972200036049,0.9324652786552906,0.7190832495689392,0.6090277805924416,0.9701388895511627,0.9215277820825577,73000
73200,11,12.526983029408262,0.5275448939204216,0.6760763920843601,0.9717361098527908,0.9356944462656975,0.6579247057437897,0.6083333432674408,0.9395833343267441,0.9229166775941848,73250
73500,11,12.217183881069063,0.5263274991512299,0.6745833390206099,0.9673263870179654,0.9353472247719765,0.5489347219467163,0.6430555626749992,0.9631944358348846,0.9361111164093018,73500
73700,11,12.688016099604779,0.5196715688705444,0.6770138942077756,0.9700694432854653,0.9322569459676743,0.5873967468738556,0.6493055626749993,0.9631944477558136,0.9361111164093018,73750
74000,11,12.472957145204733,0.5440896658599377,0.6796180582791567,0.9706597191095352,0.9318750016391277,0.6247614860534668,0.5944444462656975,0.9597222208976746,0.9208333343267441,74000
74200,11,12.504243800890581,0.5203337740898132,0.6738194493204355,0.9714236089587212,0.9364583349227905,0.6682592272758484,0.604166679084301,0.9631944447755814,0.9090277791023255,74250
74500,11,12.079742409667702,0.5448857600986957,0.6665277826786041,0.9650347213447094,0.9311458350718022,0.5960950911045074,0.6013888925313949,0.9506944477558136,0.9347222208976745,74500
74700,11,12.431290532880189,0.5083696603775024,0.6782986158877611,0.9675347213447094,0.9377430573105812,0.6702876567840577,0.588888892531395,0.9624999940395356,0.9111111104488373,74750
75000,11,14.937735987280552,0.486243349313736,0.6769097276777029,0.968333330899477,0.9424652804434299,0.6188786029815674,0.5965277805924416,0.9625000029802322,0.9090277850627899,75000
75200,12,14.876348869431549,0.5081915950775147,0.6700347267836332,0.9714930540323258,0.938506944924593,0.6419190466403961,0.6520833358168602,0.9631944417953491,0.9368055552244187,75250
75500,12,14.580191148650856,0.5113186851143837,0.6688194501399994,0.9690277759730815,0.9373263908922672,0.653437340259552,0.6048611164093017,0.9722222208976745,0.9055555582046508,75500
75700,12,15.05540086460698,0.5346101117134094,0.6675000045448541,0.9736111089587212,0.930625002682209,0.5168689608573913,0.6180555611848831,0.9541666656732559,0.9375000029802323,75750
76000,12,14.437070774382217,0.5065486767888069,0.6815277832746506,0.9726736088097095,0.9389930574595928,0.6849021792411805,0.6562499985098839,0.9479166686534881,0.9145833343267441,76000
76200,12,14.580117151127848,0.5259776341915131,0.6806597267091274,0.9701388871669769,0.9346875014901161,0.7320096135139466,0.6388888910412789,0.9520833283662796,0.9020833462476731,76250
76500,12,15.050193097851603,0.4945217853784561,0.6633333379030227,0.9711458311975002,0.9379166682064534,0.6160479843616485,0.6020833432674408,0.9611111134290695,0.9173611134290696,76500
76700,12,14.719790285214396,0.540901787430048,0.667777780815959,0.9701736088097096,0.9305902789533138,0.5456739008426666,0.6083333373069764,0.9611111074686051,0.9256944447755814,76750
77000,12,14.799273554411775,0.5352655737102032,0.6720486150681972,0.96965277582407,0.9308680580556392,0.583110237121582,0.5930555611848831,0.9604166656732559,0.9152777850627899,77000
77200,12,14.704449712358478,0.4928603494167328,0.6837152830511332,0.9706944420933723,0.9387847250699997,0.6486379146575928,0.6000000059604644,0.9631944417953491,0.9180555611848831,77250
77500,12,14.791863343809968,0.5192120292782784,0.6743750046938658,0.9677777761220931,0.933020835518837,0.6692914128303528,0.5881944492459297,0.9583333283662796,0.9090277791023255,77500
77700,12,14.678623733439276,0.5242758932709694,0.6728125043958425,0.9672916647791863,0.9326736119389534,0.4856335699558258,0.5680555611848831,0.9555555582046509,0.9340277820825577,77750
78000,12,14.724097296410754,0.49234317019581797,0.668194449916482,0.9688541661202907,0.9383680565655231,0.5601118981838227,0.5694444462656975,0.9694444417953492,0.9291666686534882,78000
78200,12,14.508222303955252,0.5230458338558673,0.6713888940960169,0.9680902764201165,0.9355902801454067,0.6013608574867249,0.5861111208796501,0.9701388835906982,0.9166666656732559,78250
78500,12,14.21349446034131,0.49019919469952583,0.6785416694357991,0.9726388870179653,0.9413541665673256,0.526160192489624,0.5916666701436043,0.9645833313465119,0.9479166746139527,78500
